0;0.8934426229508197;0.923728813559322;0.9083333333333333;118.0
1;0.9328358208955224;0.9057971014492754;0.9191176470588236;138.0
avg / total;0.914678018717886;0.9140625;0.9141467524509804;256.0
0;0.8925619834710744;0.9152542372881356;0.9037656903765691;118.0
1;0.9259259259259259;0.9057971014492754;0.9157509157509157;138.0
avg / total;0.9105472337006428;0.91015625;0.9102264759299278;256.0
0;0.9;0.9152542372881356;0.9075630252100839;118.0
1;0.9264705882352942;0.9130434782608695;0.9197080291970804;138.0
avg / total;0.9142693014705883;0.9140625;0.9141099414218242;256.0
0;0.9083333333333333;0.923728813559322;0.9159663865546218;118.0
1;0.9338235294117647;0.9202898550724637;0.9270072992700731;138.0
avg / total;0.9220741421568628;0.921875;0.9219181285652948;256.0
0;0.9;0.9152542372881356;0.9075630252100839;118.0
1;0.9264705882352942;0.9130434782608695;0.9197080291970804;138.0
avg / total;0.9142693014705883;0.9140625;0.9141099414218242;256.0
0;0.8934426229508197;0.923728813559322;0.9083333333333333;118.0
1;0.9328358208955224;0.9057971014492754;0.9191176470588236;138.0
avg / total;0.914678018717886;0.9140625;0.9141467524509804;256.0
0;0.8760330578512396;0.8983050847457628;0.8870292887029289;118.0
1;0.9111111111111111;0.8913043478260869;0.9010989010989011;138.0
avg / total;0.8949423209366392;0.89453125;0.8946136891351326;256.0
0;0.9083333333333333;0.923728813559322;0.9159663865546218;118.0
1;0.9338235294117647;0.9202898550724637;0.9270072992700731;138.0
avg / total;0.9220741421568628;0.921875;0.9219181285652948;256.0
0;0.8925619834710744;0.9152542372881356;0.9037656903765691;118.0
1;0.9259259259259259;0.9057971014492754;0.9157509157509157;138.0
avg / total;0.9105472337006428;0.91015625;0.9102264759299278;256.0
0;0.9083333333333333;0.923728813559322;0.9159663865546218;118.0
1;0.9338235294117647;0.9202898550724637;0.9270072992700731;138.0
avg / total;0.9220741421568628;0.921875;0.9219181285652948;256.0
