0;0.9083333333333333;0.923728813559322;0.9159663865546218;118.0
1;0.9338235294117647;0.9202898550724637;0.9270072992700731;138.0
avg / total;0.9220741421568628;0.921875;0.9219181285652948;256.0
0;0.9401709401709402;0.9322033898305084;0.9361702127659575;118.0
1;0.9424460431654677;0.9492753623188406;0.9458483754512634;138.0
avg / total;0.9413973628789276;0.94140625;0.9413873473385053;256.0
0;0.9243697478991597;0.9322033898305084;0.9282700421940928;118.0
1;0.9416058394160584;0.9347826086956522;0.9381818181818182;138.0
avg / total;0.9336610784824879;0.93359375;0.933613108937476;256.0
0;0.8951612903225806;0.940677966101695;0.9173553719008264;118.0
1;0.946969696969697;0.9057971014492754;0.9259259259259259;138.0
avg / total;0.9230892595307918;0.921875;0.9219754361799816;256.0
0;0.9333333333333333;0.9491525423728814;0.9411764705882353;118.0
1;0.9558823529411765;0.9420289855072463;0.9489051094890512;138.0
avg / total;0.9454886642156863;0.9453125;0.9453426899957064;256.0
0;0.9344262295081968;0.9661016949152542;0.95;118.0
1;0.9701492537313433;0.9420289855072463;0.9558823529411764;138.0
avg / total;0.9536831722534866;0.953125;0.9531709558823529;256.0
0;0.9495798319327731;0.9576271186440678;0.9535864978902954;118.0
1;0.9635036496350365;0.9565217391304348;0.9600000000000001;138.0
avg / total;0.9570856399128995;0.95703125;0.9570437763713081;256.0
0;0.9166666666666666;0.9322033898305084;0.9243697478991596;118.0
1;0.9411764705882353;0.927536231884058;0.9343065693430658;138.0
avg / total;0.9298789828431372;0.9296875;0.9297263157087653;256.0
0;0.9083333333333333;0.923728813559322;0.9159663865546218;118.0
1;0.9338235294117647;0.9202898550724637;0.9270072992700731;138.0
avg / total;0.9220741421568628;0.921875;0.9219181285652948;256.0
0;0.9338842975206612;0.9576271186440678;0.9456066945606695;118.0
1;0.9629629629629629;0.9420289855072463;0.9523809523809523;138.0
avg / total;0.949559515610652;0.94921875;0.9492584429169157;256.0
